analysis_role,paper_class,method,operator,metric,unit,n_tasks,mean,ci_low,ci_high,confidence,bootstrap_iterations,bootstrap_seed,bootstrap_unit
primary_online_natural_policy,passive,trace_rules,none,firing_rate,proportion_of_observed_checkpoints,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,threshold_firings,count,40,6.0,6.0,6.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,task_tokens,tokens,40,3906.45,3661.095,4157.8550000000005,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,total_tokens,tokens,40,3906.45,3661.095,4157.8550000000005,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,latency_ms,milliseconds,40,21397.95,19658.6825,23225.500624999997,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,none,actual_cost_usd,USD,40,0.002134475,0.0019471431249999999,0.002317385,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,firing_rate,proportion_of_observed_checkpoints,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,threshold_firings,count,40,6.0,6.0,6.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,task_tokens,tokens,40,4370.275,4151.22125,4586.469999999999,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,total_tokens,tokens,40,4370.275,4151.22125,4586.469999999999,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,latency_ms,milliseconds,40,22134.425,20421.183125000003,23980.820624999997,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,lossy_compaction,actual_cost_usd,USD,40,0.0022325,0.0020618187500000005,0.00241170875,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,firing_rate,proportion_of_observed_checkpoints,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,threshold_firings,count,40,6.0,6.0,6.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,task_tokens,tokens,40,4110.825,3911.9649999999997,4324.688125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,total_tokens,tokens,40,4110.825,3911.9649999999997,4324.688125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,latency_ms,milliseconds,40,21894.025,20183.698125,23652.670625,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,public_state_reground,actual_cost_usd,USD,40,0.002111825,0.0019618,0.002265510625,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,firing_rate,proportion_of_observed_checkpoints,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,threshold_firings,count,40,6.0,6.0,6.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,task_tokens,tokens,40,3991.625,3772.31875,4216.728749999999,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,total_tokens,tokens,40,3991.625,3772.31875,4216.728749999999,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,latency_ms,milliseconds,40,20288.85,18752.139999999996,21973.703125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,passive,trace_rules,good_bad_watch_feedback,actual_cost_usd,USD,40,0.0020737,0.00193111,0.0022187012499999994,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,firing_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,threshold_firings,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,task_tokens,tokens,40,3842.125,3612.15625,4075.8025000000002,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,total_tokens,tokens,40,3842.125,3612.15625,4075.8025000000002,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,latency_ms,milliseconds,40,20367.925,18966.08875,21751.05,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,none,actual_cost_usd,USD,40,0.0020584749999999997,0.001899274375,0.00222034,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,firing_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,threshold_firings,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,task_tokens,tokens,40,3610.35,3374.203125,3853.383125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,total_tokens,tokens,40,3610.35,3374.203125,3853.383125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,latency_ms,milliseconds,40,24220.975,21429.19375,27449.892499999998,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,lossy_compaction,actual_cost_usd,USD,40,0.00219015,0.001977010625,0.0024209931249999997,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,firing_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,threshold_firings,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,task_tokens,tokens,40,3534.45,3343.3300000000004,3733.0143749999993,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,total_tokens,tokens,40,3534.45,3343.3300000000004,3733.0143749999993,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,latency_ms,milliseconds,40,20547.075,19154.185,22046.473125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,public_state_reground,actual_cost_usd,USD,40,0.0020066750000000003,0.0018603237500000001,0.002151261875,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,firing_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,action_incidence,proportion,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,firing_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,action_rate,proportion_of_observed_checkpoints,40,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,threshold_firings,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,selected_actions,count,40,1.0,1.0,1.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,task_tokens,tokens,40,3835.925,3608.0874999999996,4066.529375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,total_tokens,tokens,40,3835.925,3608.0874999999996,4066.529375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,latency_ms,milliseconds,40,20899.3,19442.445625000004,22397.438125,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,turn_clock,good_bad_watch_feedback,actual_cost_usd,USD,40,0.0020304249999999998,0.0018813631250000002,0.002183034375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,firing_incidence,proportion,40,0.3,0.15,0.45,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,action_incidence,proportion,40,0.3,0.15,0.45,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,firing_rate,proportion_of_observed_checkpoints,40,0.06666666666666667,0.03333333333333333,0.10416666666666666,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,action_rate,proportion_of_observed_checkpoints,40,0.05,0.025,0.075,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,threshold_firings,count,40,0.4,0.2,0.625,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,selected_actions,count,40,0.3,0.15,0.45,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,task_tokens,tokens,40,3910.95,3647.5693749999996,4187.82375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,total_tokens,tokens,40,3910.95,3647.5693749999996,4187.82375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,latency_ms,milliseconds,40,21308.575,19451.258125000004,23285.949999999997,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,none,actual_cost_usd,USD,40,0.002132125,0.001941743125,0.002336739375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,firing_incidence,proportion,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,action_incidence,proportion,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,firing_rate,proportion_of_observed_checkpoints,40,0.0375,0.016666666666666666,0.05833333333333333,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,action_rate,proportion_of_observed_checkpoints,40,0.0375,0.016666666666666666,0.05833333333333333,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,threshold_firings,count,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,selected_actions,count,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,task_tokens,tokens,40,3747.35,3554.543125,3928.04375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,total_tokens,tokens,40,3747.35,3554.543125,3928.04375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,latency_ms,milliseconds,40,22630.275,20913.070625,24417.103124999998,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,lossy_compaction,actual_cost_usd,USD,40,0.002082275,0.0019149599999999998,0.002248300625,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,firing_incidence,proportion,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,action_incidence,proportion,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,firing_rate,proportion_of_observed_checkpoints,40,0.0375,0.016666666666666666,0.05833333333333333,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,action_rate,proportion_of_observed_checkpoints,40,0.0375,0.016666666666666666,0.05833333333333333,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,threshold_firings,count,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,selected_actions,count,40,0.225,0.1,0.35,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,task_tokens,tokens,40,3763.45,3578.613125,3939.3175,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,total_tokens,tokens,40,3763.45,3578.613125,3939.3175,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,latency_ms,milliseconds,40,20889.675,19257.595,22529.969375,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,public_state_reground,actual_cost_usd,USD,40,0.00207775,0.00192103875,0.002232005,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,firing_incidence,proportion,40,0.275,0.15,0.425,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,action_incidence,proportion,40,0.275,0.15,0.425,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,firing_rate,proportion_of_observed_checkpoints,40,0.05416666666666666,0.025,0.08343749999999943,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,action_rate,proportion_of_observed_checkpoints,40,0.04583333333333333,0.025,0.07083333333333333,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,threshold_firings,count,40,0.325,0.15,0.5006249999999965,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,selected_actions,count,40,0.275,0.15,0.425,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,task_tokens,tokens,40,3829.275,3597.893125,4061.335,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,observer_tokens,tokens,40,0.0,0.0,0.0,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,total_tokens,tokens,40,3829.275,3597.893125,4061.335,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,latency_ms,milliseconds,40,21626.15,19733.678125,23872.227499999997,0.95,2000,12012,paired_source_task
primary_online_natural_policy,baseline,context_use,good_bad_watch_feedback,actual_cost_usd,USD,40,0.00205205,0.0018961237499999996,0.0021987725,0.95,2000,12012,paired_source_task
